studyarea_,veg_cl_tm,blue_mean,green_mean,red_mean,nir_mean
23,ew,10,10,9,31
23,bt,43,67,51,142
23,ew,51,74,77,128
23,ew,21,27,25,59
23,ew,63,84,81,134
23,ew,47,47,40,120
23,bt,30,32,27,64
23,ew,58,78,70,137
23,bt,48,71,61,130
23,bt,47,77,61,152
23,ew,46,62,64,124
23,ew,29,32,32,81
23,ew,46,58,50,126
23,bt,44,74,61,140
23,ew,55,74,76,139
23,ew,32,31,27,78
23,bt,53,83,71,139
23,ew,69,89,82,139
23,bt,58,91,82,142
23,ew,31,30,33,69
23,ew,39,55,53,112
23,bt,29,52,39,120
23,ew,37,56,51,116
23,bt,43,66,51,135
23,ew,22,31,21,77
23,wh,66,79,69,122
23,ew,44,67,69,135
23,ew,54,85,75,158
23,ew,60,89,77,152
23,ew,56,75,74,137
23,ew,70,87,89,148
23,wh,36,51,39,121
23,ew,48,69,63,124
23,ew,39,64,50,118
23,ew,40,61,67,125
23,bt,50,68,56,126
23,ew,47,55,60,136
23,ew,51,65,64,136
23,bt,59,80,65,135
23,ew,30,32,30,99
23,ew,43,56,54,123
23,ew,64,87,87,120
23,ew,59,74,79,143
23,ew,62,74,73,145
23,ew,62,88,78,159
23,bt,36,46,36,104
23,ew,32,26,26,56
23,ew,69,82,83,133
23,ew,29,28,27,63
23,bt,64,90,83,136
23,ew,34,37,31,108
23,ew,48,63,57,127
23,ew,45,63,50,143
23,ew,30,40,35,93
23,ew,32,53,51,126
23,bt,54,75,65,123
23,ew,36,41,35,126
23,bt,49,74,61,125
23,ew,58,72,63,139
23,ew,72,94,88,151
23,ew,58,77,67,149
23,ew,46,57,50,124
23,bt,43,68,57,123
23,ew,43,51,50,114
23,ew,30,31,28,83
23,ew,52,75,72,125
23,ew,60,80,82,145
23,ew,38,57,60,104
23,ew,74,94,88,141
23,ew,44,55,51,126
23,ew,51,63,65,141
23,wh,54,83,70,142
23,ew,62,89,96,142
23,bt,50,78,73,140
23,ew,31,39,34,89
23,bt,52,83,75,143
23,ew,36,41,34,122
23,wh,51,75,68,125
23,ew,23,25,28,50
23,ew,47,72,65,135
23,bt,56,85,75,142
23,wh,54,72,69,101
23,ew,62,88,87,149
23,ew,48,68,68,143
23,ew,56,77,83,152
23,bt,48,71,60,121
23,ew,64,75,76,147
23,ew,72,89,100,136
23,wh,50,63,61,85
23,ew,74,94,95,138
23,ew,52,70,79,142
23,bt,49,74,66,121
23,ew,26,20,22,54
23,ew,23,34,30,80
23,ew,57,77,80,153
23,wh,49,72,70,100
23,ew,42,52,49,119
23,wh,43,71,63,115
23,wh,48,76,65,126
23,ew,39,35,31,103
23,ew,61,76,76,150
23,ew,60,74,76,136
23,wh,44,58,50,113
23,wh,45,79,70,126
23,wh,54,81,78,124
23,ew,29,31,26,56
23,ew,66,86,86,150
23,ew,53,65,59,127
23,ew,45,61,59,121
23,ew,64,90,91,146
23,ew,57,82,74,138
23,wh,52,79,72,114
23,ew,61,78,82,142
23,bt,51,71,65,124
23,wh,49,81,75,120
23,ew,41,50,50,100
23,wh,52,77,72,105
23,ew,77,99,93,160
23,bt,55,92,74,147
23,wh,51,79,65,141
23,ew,61,86,89,142
23,wh,46,64,61,98
23,ew,53,79,66,147
23,ew,48,66,64,114
23,wh,54,79,75,120
23,wh,51,69,65,112
23,ttt,66,98,77,158
23,ew,57,81,78,136
23,ew,34,46,45,102
23,wh,49,81,65,134
23,ew,53,72,80,125
23,ew,47,48,47,68
23,ew,58,69,77,115
23,wh,50,68,62,122
23,ew,54,73,76,138
23,wh,46,70,61,122
23,ttt,67,110,79,174
23,ew,56,69,67,129
23,ew,72,86,86,129
23,wh,26,29,24,79
23,ew,71,89,82,138
23,ew,33,32,31,86
23,wh,52,85,76,137
23,ew,50,77,76,149
23,wh,52,78,70,127
23,ttt,58,91,67,142
23,wh,48,78,69,130
23,ew,69,79,82,113
23,ew,61,79,85,130
23,ew,50,59,68,94
23,ew,20,30,28,76
23,ew,67,91,91,152
23,wh,64,86,84,120
23,ew,66,84,97,129
23,ew,48,66,71,130
23,ew,35,42,45,104
23,ew,35,48,46,117
23,ew,44,51,61,75
23,ew,54,71,66,129
23,ttt,63,114,85,167
23,ttt,56,95,64,153
23,ttt,67,114,85,167
23,ew,57,77,72,134
23,ew,59,80,74,143
23,ttt,63,104,78,161
23,ew,43,52,49,111
23,ttt,66,107,79,171
23,ew,39,54,49,124
23,ew,54,75,74,134
23,ttt,57,109,83,155
23,ew,91,108,122,118
23,ew,63,86,82,139
23,ew,43,64,63,128
23,ttt,67,120,86,168
23,ew,38,37,37,101
23,ttt,69,96,79,150
23,rock,105,122,129,117
23,ew,26,29,29,85
23,wh,63,91,90,138
23,ew,68,86,77,145
23,ew,56,67,63,140
23,ew,57,81,84,138
23,ew,51,60,60,121
23,ew,50,50,43,101
23,ttt,67,109,72,166
23,ew,24,20,25,37
23,ew,51,68,68,125
23,ttt,62,119,88,167
23,ttt,63,99,71,157
23,ttt,56,95,76,147
23,ew,53,75,76,148
23,ttt,57,89,59,147
23,ttt,57,103,75,159
23,ew,71,86,78,152
23,ew,53,78,78,145
23,ttt,68,113,88,166
23,ttt,62,93,71,158
23,ttt,58,91,63,150
23,ttt,62,111,81,168
23,ttt,63,111,83,162
23,ew,39,62,63,124
23,ew,68,89,91,137
23,ew,55,71,58,145
24,ew,59,69,56,136
24,ew,61,76,83,124
24,ew,78,98,110,133
24,ew,24,25,21,56
24,ew,52,62,62,134
24,ew,48,56,56,112
24,ttt,60,92,82,139
24,ew,39,64,56,134
24,ew,60,79,78,137
24,ew,73,94,93,133
24,ew,35,35,36,91
24,bt,72,98,97,155
24,bt,47,66,57,126
24,ew,39,51,49,99
24,wh,37,53,47,85
24,ew,46,60,55,130
24,bt,63,91,80,154
24,bt,41,56,45,135
24,ew,19,17,13,52
24,bt,52,83,64,137
24,ew,39,57,58,132
24,ew,25,36,32,88
24,bt,57,80,72,128
24,ew,56,58,64,78
24,wh,58,88,83,139
24,bt,56,78,65,141
24,bt,52,78,69,130
24,ew,41,41,38,100
24,wh,57,72,72,105
24,ew,65,84,89,143
24,ew,39,50,39,118
24,ew,45,63,52,125
24,ew,39,45,40,111
24,ew,49,62,60,127
24,wh,58,79,74,127
24,wh,51,75,64,136
24,wh,76,94,92,145
24,ew,32,43,38,92
24,bt,58,84,73,143
24,wh,55,78,70,139
24,bt,64,88,80,149
24,ew,72,93,89,143
24,wh,42,71,58,129
24,wh,76,96,95,158
24,wh,56,78,67,127
24,wh,54,71,67,111
24,ew,36,53,49,124
24,wh,57,85,78,120
24,ew,50,57,49,124
24,wh,57,70,66,96
24,wh,61,90,85,127
24,wh,47,71,59,120
24,ew,35,47,42,117
24,ew,26,36,31,99
24,ew,44,54,49,112
24,wh,56,82,73,139
24,bt,61,89,83,132
24,ew,28,27,22,78
24,wh,34,42,36,84
24,bt,50,76,68,134
24,bt,43,67,59,110
24,wh,57,72,68,106
24,ew,40,40,36,106
24,wh,44,68,57,111
24,ew,42,58,48,134
24,wh,46,69,58,127
24,bt,65,84,82,140
24,ew,62,86,88,144
24,wh,50,78,73,118
24,wh,60,80,76,136
24,bt,50,83,69,138
24,wh,52,71,65,103
24,bt,48,81,72,135
24,ew,30,32,26,81
24,wh,48,78,64,138
24,ew,33,42,37,115
24,ew,41,41,37,116
24,ew,55,71,67,134
24,wh,44,65,48,135
24,wh,60,88,75,145
24,ew,49,62,57,133
24,bt,46,78,63,128
24,wh,51,81,73,130
24,ew,38,56,52,124
24,ew,26,33,32,101
24,ew,34,39,40,106
24,wh,54,83,78,123
24,ew,21,16,15,38
24,bt,50,79,65,140
24,ew,40,60,64,137
24,wh,60,85,71,153
24,wh,54,75,74,109
24,wh,58,90,78,141
24,wh,53,82,66,142
24,wh,60,95,78,146
24,wh,52,80,69,131
24,ew,42,67,59,128
24,wh,53,68,64,106
24,ttt,68,102,79,168
24,ew,34,42,40,103
24,wh,57,89,83,132
24,wh,52,81,71,129
24,ew,66,90,94,154
24,wh,60,91,84,134
24,wh,53,74,68,123
24,bt,45,73,60,130
24,wh,58,76,69,141
24,wh,56,83,69,144
24,ew,36,46,41,105
24,ew,15,14,16,56
24,wh,55,75,71,119
24,ew,48,63,59,122
24,ttt,48,79,70,120
24,ew,31,39,37,89
24,bt,55,91,83,135
24,ew,14,16,21,28
24,ew,47,52,56,118
24,bt,51,75,64,141
24,ew,45,53,49,117
24,ew,55,75,72,140
24,bt,56,85,78,140
24,ew,49,63,64,140
24,ew,40,56,53,128
24,ttt,50,70,59,134
24,bt,58,80,68,150
24,ew,43,62,60,138
24,ttt,57,82,77,126
24,bt,46,64,53,124
24,ttt,57,89,79,132
24,ew,39,45,41,125
24,bt,54,77,62,145
24,ew,51,65,64,125
24,ew,52,74,74,139
24,bt,45,72,62,131
24,wh,46,69,58,124
24,ttt,52,92,81,138
24,ew,48,67,64,136
24,ew,29,29,28,56
24,ew,30,37,32,102
24,ttt,60,89,81,134
24,ew,74,102,103,156
24,ttt,55,92,64,157
24,ew,30,28,26,96
24,ew,30,38,33,99
24,bt,47,64,53,117
24,bt,52,88,69,150
24,bt,59,89,82,134
24,wh,53,80,73,125
24,ew,43,50,54,114
24,ew,50,64,64,142
24,wh,54,76,75,105
24,bt,64,90,87,129
24,ttt,61,94,74,150
24,wh,59,79,71,122
24,wh,54,73,70,115
24,ew,37,43,39,117
24,ttt,62,106,80,158
24,bt,60,83,67,150
24,ew,58,86,85,144
24,ew,55,79,70,136
24,ew,35,47,51,123
24,ew,51,62,63,131
24,ew,40,55,50,110
24,ew,56,76,81,136
24,ew,44,54,54,126
24,bt,50,81,71,133
24,ttt,53,86,70,130
24,ttt,50,76,61,126
24,ew,57,73,61,155
24,ew,40,44,43,116
24,ew,38,41,44,97
24,ttt,42,60,48,121
24,ew,52,66,62,132
24,ew,32,43,41,115
24,ew,44,60,65,148
24,ew,60,73,76,147
24,ew,55,81,79,142
24,ew,54,80,77,149
24,ew,25,31,30,63
24,ew,43,67,58,129
24,ew,46,67,70,149
24,ew,58,80,77,155
24,ew,47,54,40,137
24,ew,39,40,35,107
24,ew,31,36,30,113
24,ew,38,52,42,120
24,ew,67,76,76,111
24,ew,58,84,74,151
24,ew,62,82,81,140
24,ew,30,34,30,75
24,ew,50,69,71,125
24,ew,41,50,49,121
24,ew,55,71,73,132
24,ew,38,39,36,113
24,bt,43,72,53,124
24,bt,47,78,57,140
24,ew,42,43,31,126
24,ew,48,63,54,126
24,ew,17,18,15,55
24,bt,57,75,65,141
24,ew,51,55,48,121
24,ew,61,73,68,145
24,ew,50,67,70,137
24,ew,48,62,59,125
24,ew,63,92,95,146
24,ew,43,48,41,119
24,ew,40,39,38,89
24,bt,46,75,60,130
24,bt,42,64,51,118
24,ew,45,44,37,135
24,ew,45,51,49,125
24,ew,52,60,61,125
24,ew,26,26,24,69
24,ew,57,83,83,147
24,ew,43,50,47,107
24,ew,64,84,87,146
24,ew,51,72,81,147
24,wh,51,68,60,116
24,ew,22,30,29,78
24,ew,64,84,82,154
24,ew,77,90,96,142
24,ew,61,72,64,143
24,bt,46,82,71,151
24,bt,45,83,64,143
24,ew,66,85,87,117
24,ew,70,81,85,150
24,wh,54,73,62,133
24,ew,38,36,32,99
24,bt,39,54,43,101
24,ew,31,31,29,68
24,ew,30,30,28,91
24,ew,37,43,47,101
24,bt,49,72,61,142
24,ew,32,39,32,105
24,ew,41,51,40,130
24,ew,29,29,25,100
24,ew,56,75,70,136
24,wh,54,86,69,141
24,ew,63,86,79,135
24,ew,75,98,92,134
24,ew,38,49,45,106
24,ew,38,44,40,109
24,ew,79,96,101,125
24,ew,38,51,42,131
24,ew,60,82,73,163
24,ew,30,39,40,84
24,ew,76,95,102,135
24,ew,34,37,37,81
24,ew,47,63,58,118
25,ew,68,83,79,159
25,ew,62,82,79,139
25,ew,42,45,35,118
25,wh,68,84,83,149
25,ew,47,49,50,126
25,wh,63,77,73,119
25,ew,47,54,47,123
25,ew,63,81,86,130
25,ew,47,56,54,135
25,ew,32,28,27,67
25,ew,61,83,71,165
25,dis,130,158,162,139
25,ew,48,65,65,128
25,wh,52,74,66,116
25,ew,37,36,33,80
25,wh,64,79,70,128
25,ew,26,32,29,70
25,wh,62,89,87,127
25,ew,71,89,84,116
25,ew,50,69,64,138
25,wh,59,82,75,143
25,wh,73,93,94,122
25,ew,48,65,65,130
25,ew,45,51,50,133
25,wh,65,84,78,155
25,ew,36,54,62,124
25,ew,68,89,85,155
25,wh,66,84,74,130
25,wh,46,55,55,114
25,ew,49,70,58,150
25,wh,38,44,34,78
25,ew,27,32,34,82
25,ew,60,85,92,117
25,ew,71,88,90,158
25,bt,53,66,66,102
25,wh,72,94,95,138
25,wh,53,67,68,102
25,ew,53,72,71,136
25,wh,53,68,64,113
25,ew,54,67,60,132
25,bt,50,73,63,139
25,wh,49,75,56,138
25,wh,36,56,41,141
25,bt,35,42,34,104
25,ew,60,79,76,139
25,ew,34,38,39,103
25,ew,42,51,55,120
25,wh,47,64,54,130
25,ew,62,75,78,122
25,ew,43,47,51,90
25,wh,68,88,87,135
25,wh,57,78,70,123
25,ew,66,87,85,145
25,bt,38,52,36,131
25,ew,49,55,49,126
25,wh,59,65,60,95
25,ew,45,56,52,129
25,wh,67,77,78,93
25,wh,42,64,57,119
25,ew,56,73,72,142
25,ew,51,62,59,125
25,ew,34,50,38,113
25,ew,67,88,89,148
25,ew,20,27,24,53
25,ew,70,94,94,151
25,wh,42,53,44,123
25,wh,50,71,65,122
25,ew,52,70,73,121
25,ew,37,51,45,115
25,ew,55,72,75,140
25,ew,68,83,85,153
25,ew,56,79,76,142
25,wh,59,79,78,102
25,wh,69,81,79,109
25,wh,23,22,22,67
25,ew,46,65,59,127
25,wh,63,80,72,132
25,ew,54,80,79,136
25,ew,61,84,86,128
25,wh,34,54,49,116
25,wh,55,72,68,95
25,ew,62,84,82,149
25,bt,28,32,25,69
25,ew,40,45,42,109
25,ew,44,56,56,132
25,wh,64,80,75,129
25,ttt,64,91,84,140
25,ew,45,48,49,107
25,ew,40,47,39,115
25,ew,32,38,36,72
25,ew,33,38,35,84
25,ew,44,47,49,98
25,ew,44,63,46,139
25,wh,52,70,61,117
25,wh,59,71,69,101
25,wh,38,61,54,113
25,wh,42,44,39,68
25,wh,61,82,69,141
25,ew,39,52,50,123
25,ew,74,94,100,133
25,wh,43,59,50,117
25,ew,49,63,61,115
25,ew,48,62,65,131
25,wh,25,29,24,78
25,ew,48,61,60,104
25,ew,40,43,40,103
25,wh,53,65,59,115
25,ew,45,50,51,114
25,ew,21,26,21,92
25,wh,49,61,57,95
25,ew,48,58,57,127
25,wh,42,59,46,122
25,wh,58,78,62,139
25,ew,40,51,47,106
25,ew,56,73,68,141
25,ew,36,43,41,115
25,ew,33,43,48,113
25,wh,44,52,48,131
25,ew,54,60,62,118
25,ew,47,66,60,136
25,wh,71,93,87,150
25,wh,60,74,70,111
25,ew,39,47,46,121
25,bt,42,69,50,154
25,ew,64,87,90,142
25,ew,75,92,96,133
25,ttt,71,93,87,156
25,bt,27,29,26,39
25,ew,74,97,102,150
25,wh,40,52,41,118
25,ew,63,79,77,148
25,ew,72,83,87,134
25,ew,88,100,95,100
25,wh,67,86,85,148
25,wh,52,66,61,114
25,wh,73,94,90,151
25,ew,47,62,58,144
25,ew,57,75,75,144
25,wh,51,78,65,124
25,ttt,60,103,74,150
25,ew,39,34,30,107
25,ew,56,70,64,122
25,wh,62,83,75,133
25,ew,30,47,38,104
25,ew,52,68,71,142
25,ew,46,56,63,127
25,ew,48,45,48,103
25,wh,101,128,137,115
25,wh,26,22,17,65
25,ew,69,97,87,157
25,ew,13,17,13,26
25,ew,48,49,54,139
25,ew,47,59,58,140
25,ew,58,85,77,164
25,ew,51,66,70,131
25,ew,49,61,60,129
25,ew,48,53,51,99
25,wh,62,73,72,91
25,ttt,59,102,80,155
25,ew,27,22,21,69
25,ttt,62,82,67,140
25,wh,64,77,75,120
25,ew,54,70,63,142
25,wh,66,81,75,125
25,wh,63,78,72,121
25,ew,56,65,61,131
25,ew,4,1,3,4
25,wh,24,27,18,64
25,wh,55,71,66,114
25,ew,66,87,93,141
25,ew,28,36,38,75
25,ew,56,83,82,147
25,ew,19,17,20,15
25,ew,72,88,84,144
25,wh,55,78,62,143
25,ew,34,38,28,83
25,wh,50,64,54,129
25,ew,32,41,37,101
25,wh,56,76,70,117
25,ew,58,69,69,146
25,ttt,55,86,60,153
25,ew,46,62,56,133
25,ew,52,66,67,131
25,ew,32,35,33,92
25,wh,62,82,74,140
25,ew,46,52,47,114
25,ew,55,80,80,146
25,ew,63,89,73,156
25,wh,37,36,29,96
25,ew,30,29,30,90
25,ew,35,45,32,110
25,ew,28,31,32,51
25,wh,53,72,66,129
25,ew,52,75,69,140
25,ew,41,48,52,113
25,ew,85,106,113,125
25,ew,51,66,63,132
25,wh,49,61,55,124
25,ew,48,60,57,133
25,ew,61,84,79,151
25,ew,30,29,27,87
25,ew,47,48,49,102
25,ew,44,52,56,119
25,ew,52,65,58,140
25,ew,108,127,131,138
25,ew,57,80,78,148
25,ew,50,82,69,151
25,ew,37,49,47,68
25,ew,31,33,28,88
25,ew,46,44,46,105
25,ew,67,87,78,147
25,ew,56,84,85,148
25,ttt,51,59,47,129
25,ew,54,72,59,136
25,ew,64,84,85,147
25,ew,63,85,77,144
25,ew,61,70,68,124
25,ew,74,91,87,153
25,ew,56,73,68,136
25,ew,67,87,78,148
25,ew,77,96,94,162
25,ew,31,32,30,78
25,ew,55,81,79,147
25,ew,42,57,49,131
25,ew,37,35,35,69
25,ew,59,82,76,144
25,ew,61,76,72,157
25,ew,31,35,31,76
25,ew,34,49,44,91
25,ew,68,90,86,149
25,ew,14,6,12,49
25,ew,39,35,33,89
25,ew,31,35,30,68
25,ttt,39,59,37,117
25,ew,32,39,36,99
